#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=23; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=126; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Theta / deg"	"Gain (port 1) []"
#--------------------------------
60.000000000000	0.36125884682254
65.000000000000	-1.2002550837954
70.000000000000	-2.4916949028326
75.000000000000	-4.7021228595092
80.000000000000	-6.0602738579316
85.000000000000	-7.6506963918511
90.000000000000	-8.6350312842776
95.000000000000	-8.9041671806706
100.00000000000	-10.595855475621
105.00000000000	-9.9644075549593
110.00000000000	-13.817267200454
115.00000000000	-11.525195608091
120.00000000000	-15.388301242570
125.00000000000	-10.100275752134
130.00000000000	-10.800366630577
135.00000000000	-10.257469912144
140.00000000000	-8.8389573650668
145.00000000000	-14.690295791537
150.00000000000	-14.652827544313
155.00000000000	-15.218970430002
160.00000000000	-14.450783791685
165.00000000000	-6.4275607210857
170.00000000000	-3.6485192878648
175.00000000000	-4.0221643627075
180.00000000000	-7.0494665103647
#Parameters = {airCoaxOuterDiameter=3; chamferAngle=45; chamferWidth=23; connectorLength=10; drillingHoleDiameter=4.1; feedLength=60; flareDiameter=130; flareLength=70; gratingDistance=0; gratingGap=1.90274; outletLength=30; polarizerLength=126; probe1Diameter=1.3; probe1Distance=14; probe1Length=12; probe2Diameter=1.3; probe2Distance=0; probe2Length=12; probeLength=12; smaInnerDiameter=1.3; smaOuterDiameter=4.1; transitionCoefficient=1.33; waveguideFeedLength=30; waveguideSide=50; waveguideThickness=3; wireCount=25; wireDiameter=1.17699}
#"Theta / deg"	"Gain (port 2) []"
#--------------------------------
-180.00000000000	-7.0494599678269
-175.00000000000	-7.6045748343761
-170.00000000000	-9.0897269588299
-165.00000000000	-11.004690412011
-160.00000000000	-14.021863799337
-155.00000000000	-21.690639123102
-150.00000000000	-23.868490579502
-145.00000000000	-15.746789632734
-140.00000000000	-16.190844055297
-135.00000000000	-25.018517512971
-130.00000000000	-19.981392821249
-125.00000000000	-23.959724747241
-120.00000000000	-24.253748685080
-115.00000000000	-22.053449363165
-110.00000000000	-24.153747230763
-105.00000000000	-18.672560321362
-100.00000000000	-23.647470515707
-95.000000000000	-17.992200763446
-90.000000000000	-21.820179891252
-85.000000000000	-18.924190132949
-80.000000000000	-19.520390481657
-75.000000000000	-19.284553934641
-70.000000000000	-16.661950654783
-65.000000000000	-15.135188600389
-60.000000000000	-11.564182935852
-55.000000000000	-8.2587123779013
-50.000000000000	-5.9276133426334
-45.000000000000	-3.6178877260584
-40.000000000000	-2.3374587775826
-35.000000000000	-1.6345162417305
-30.000000000000	-0.65988143211268
-25.000000000000	1.3570695129916
-20.000000000000	4.4418649082423
-15.000000000000	7.5079278599328
-10.000000000000	9.9218655448188
-5.0000000000000	11.541700355727
0.0000000000000	12.359278016141
5.0000000000000	12.384772086296
10.000000000000	11.624105278334
15.000000000000	10.084694706168
20.000000000000	7.8112021741881
25.000000000000	4.9942610631381
30.000000000000	2.2257547820376
35.000000000000	0.43413860097051
40.000000000000	-0.39946373306021
45.000000000000	-0.89680917681220
50.000000000000	-1.5422228261060
55.000000000000	-3.1747903245119
60.000000000000	-5.0886063269366
65.000000000000	-6.9308713321290
70.000000000000	-10.037681291663
75.000000000000	-11.595730459165
80.000000000000	-14.245462244302
85.000000000000	-15.117221747206
90.000000000000	-15.677030047096
95.000000000000	-16.261964845576
100.00000000000	-15.232073648906
105.00000000000	-17.569977343988
110.00000000000	-15.986036720697
115.00000000000	-21.480203260830
120.00000000000	-17.618467548003
125.00000000000	-21.055098477748
130.00000000000	-14.537649896022
135.00000000000	-16.550464058731
140.00000000000	-15.272578746609
145.00000000000	-15.597948174002
150.00000000000	-33.749881392751
155.00000000000	-14.015177068636
160.00000000000	-12.311267169849
165.00000000000	-14.220317415477
170.00000000000	-11.414390459631
175.00000000000	-8.1221904575840
180.00000000000	-7.0494599678269
